,loss,val_loss
0,24.08927302347819,12.813260516357422
1,10.71865239054362,8.94854891357422
2,8.316796802775064,7.396945622253418
3,7.0430543378194175,6.451142078399658
4,6.196890960947672,5.784623104858398
5,5.6675396581014,5.257183776092529
6,5.30032320988973,5.064953714752197
7,4.98634365158081,4.824929117584229
8,4.733817021179199,4.630810542297363
9,4.512263889058431,4.476665500640869
10,4.335496483612061,4.276938394165039
11,4.186710782114664,4.233132662200927
12,4.054182100550333,4.079986247253418
13,3.9432990460713704,3.9153777252197264
14,3.85851445719401,4.004323267364502
15,3.766334017690023,3.942399729537964
16,3.705141966374715,3.595201337814331
17,3.6379060791015627,3.6501145492553713
18,3.5769393118540447,3.5805251861572267
19,3.5513484780629474,3.595295668411255
20,3.49796042582194,3.6112207710266113
21,3.4620772627512615,3.6213054203033446
22,3.415084275563558,3.5339735687255858
23,3.382221105702718,3.478617995452881
24,3.3539272028605143,3.409147218322754
25,3.328579155476888,3.5042121040344236
26,3.3000843119303385,3.3801518089294436
27,3.2938855898539225,3.347098285293579
28,3.246829890950521,3.312319027709961
29,3.2345635500590006,3.3123711917877197
30,3.218768525695801,3.2570046897888183
31,3.1953764497121173,3.2412785438537597
32,3.16257183303833,3.1630020889282227
33,3.1566551639556883,3.2934752876281737
34,3.13652453473409,3.389182438659668
35,3.1093329118092856,3.3030661476135252
36,3.0998645712534585,3.1443119430541993
37,3.0805612528483075,3.1721976932525635
38,3.0558678583780923,3.166087710952759
39,3.037340418624878,3.14694243850708
40,3.021963776652018,3.181572598648071
41,3.0063865440368653,3.1501513874053955
