,loss,val_loss
0,0.02898603630413612,0.013702192977070808
1,0.011421062382558982,0.009570976743102073
2,0.00889737937177221,0.008001249395310878
3,0.0077488616960744066,0.007205740562826395
4,0.007060357365012169,0.006723661640286446
5,0.006610631881654262,0.006385131383687258
6,0.006300944945216179,0.006117625092715025
7,0.006058564449101686,0.00600229264870286
8,0.005863329274704059,0.00582826775610447
9,0.005710621080547571,0.00571891707405448
10,0.005594527544577917,0.005607023599743843
11,0.00548196733246247,0.005451487117260695
12,0.005389204384883245,0.005433073142170906
13,0.005304726758847634,0.005384640137851239
14,0.005245321715871493,0.005287165309488773
15,0.005177277657389641,0.005221382945775985
16,0.005115210586041212,0.005213404718786478
17,0.005067346413185199,0.005096811148524285
18,0.00501839969009161,0.005077855319529772
19,0.004973656776050726,0.005119478184729814
20,0.004936978290478389,0.005064143453538418
21,0.004903855575124422,0.005008860930800438
22,0.0048655563938121,0.0049836231790483
23,0.0048360219138364,0.0049830537632107735
24,0.004800518316527207,0.004912470903247595
25,0.004777344503998756,0.004959659095108509
26,0.004755026714503765,0.004899659603089094
27,0.004732349552214145,0.004903046491742134
28,0.004706100825468699,0.004818460644036532
29,0.004677746087312699,0.004838666443526745
30,0.0046596926351388296,0.004830364616960287
31,0.004634739664072792,0.004850630863010883
32,0.004614169645309449,0.004820626740902662
33,0.004599047057330608,0.004805211588740349
34,0.004580345916002989,0.004773724062740803
35,0.00455879962593317,0.004769444661587477
36,0.004542982373386621,0.004764752326160669
37,0.004526792900760968,0.004719199743866921
38,0.004510913689434529,0.004730781349167228
39,0.004499800449858109,0.004721900101751089
40,0.004483925284196933,0.0047243749268352985
41,0.0044711086243391035,0.004703442542999983
42,0.0044541117762525876,0.004680813340097666
43,0.0044473138098915415,0.004657301561534405
44,0.0044276476023097835,0.00464245652705431
45,0.004418814910203218,0.00466489015519619
46,0.004413554258272051,0.004618589480221272
47,0.004401301583896081,0.004621029502898454
48,0.004386966044455766,0.004637994627654553
49,0.004376469067484141,0.004608169554173946
