,loss,val_loss
0,86.63579224853515,67.22871556396484
1,64.6626981274414,62.441588153076175
2,60.27807869506836,58.99071058959961
3,58.233395439453126,57.783332080078125
4,57.718363211669924,57.997419122314454
5,57.29577932128906,57.687973046875
6,57.093918111572265,57.764483575439456
7,56.88917269775391,57.122520684814454
8,56.74227817504883,56.86206167602539
9,56.56417567749023,57.990284436035154
10,56.46922859130859,57.31320760498047
11,56.410358770751955,57.59433971557617
12,56.25369199584961,56.94265748901367
13,56.22523721191406,58.12793829956055
14,56.12070741943359,57.44554506225586
15,56.00883794921875,56.67000010986328
16,55.946364074707034,57.08840177612305
17,55.93486649291992,57.14607450561523
18,55.86568765991211,57.00562788085937
19,55.775310383300784,57.02001751708984
20,55.81387774902344,57.2581928527832
21,55.79530305297852,56.43971155395508
22,55.67826537475586,56.94493885498047
23,55.600210717773436,56.6568436706543
24,55.5988676184082,57.22504451904297
25,55.508318166503905,56.383001611328126
26,55.568027666015624,56.492010217285156
27,55.45505256591797,56.53937639770508
28,55.463389852294924,56.65078115234375
29,55.48625456787109,56.52590082397461
30,55.33222968505859,56.90641968994141
31,55.37718642822266,56.50393299560547
32,55.32610953979492,56.82313806762696
33,55.33055139160156,56.1767104309082
34,55.25296274169922,56.17717991943359
35,55.220756740722656,56.21361345214844
36,55.17834384399414,57.13148620605469
37,55.17171836791992,56.182013836669924
38,55.209949692382814,56.173196533203125
39,55.06073782714844,57.80713150024414
40,55.158870388183594,56.29325153198242
41,55.08548494873047,56.23994297485351
42,55.083352421875,56.207468817138675
43,55.044960051269534,56.204672772216796
44,55.05929973999024,57.08490009765625
45,55.00273421264649,56.12439126586914
46,55.03267197387695,56.805300842285156
47,55.02811877319336,56.51463012084961
48,54.98003369018555,56.407167150878905
49,54.97332639526367,56.504264868164064
