,accuracy,loss,val_accuracy,val_loss
0,0.8075500130653381,0.43600592017173767,0.8799999952316284,0.30970773100852966
1,0.8870499730110168,0.3111065924167633,0.8809999823570251,0.299316942691803
2,0.9002500176429749,0.2791350483894348,0.8795999884605408,0.29827195405960083
3,0.9071999788284302,0.2602114677429199,0.8755999803543091,0.3070228099822998
4,0.9099500179290771,0.2484460473060608,0.8722000122070312,0.3308427631855011
5,0.9125999808311462,0.2355964332818985,0.8694000244140625,0.34036609530448914
6,0.9175000190734863,0.22565793991088867,0.8568000197410583,0.35521623492240906
7,0.916450023651123,0.21952521800994873,0.8690000176429749,0.3731362223625183
8,0.9190999865531921,0.21050800383090973,0.8640000224113464,0.3908645510673523
9,0.9243999719619751,0.20088960230350494,0.8676000237464905,0.4199885129928589
10,0.9291999936103821,0.19001638889312744,0.8673999905586243,0.44407230615615845
11,0.9283000230789185,0.187326118350029,0.8651999831199646,0.4723917543888092
12,0.9303500056266785,0.18170808255672455,0.8592000007629395,0.445483922958374
13,0.9318000078201294,0.1733454316854477,0.8568000197410583,0.49195972084999084
14,0.9321500062942505,0.17235048115253448,0.8644000291824341,0.529233992099762
15,0.9343500137329102,0.1678093671798706,0.8593999743461609,0.5229347348213196
16,0.9357500076293945,0.16752514243125916,0.8592000007629395,0.5504896640777588
17,0.9380999803543091,0.16096843779087067,0.8636000156402588,0.6030912399291992
18,0.9370999932289124,0.1601649820804596,0.859000027179718,0.5917232632637024
19,0.9397000074386597,0.15808847546577454,0.8604000210762024,0.6229921579360962
