,accuracy,loss,val_accuracy,val_loss
0,0.8294500112533569,1.0317802429199219,0.8309999704360962,0.5480561852455139
1,0.8525500297546387,0.5030034184455872,0.8497999906539917,0.49640190601348877
2,0.8644999861717224,0.4710320234298706,0.8669999837875366,0.45514580607414246
3,0.8713499903678894,0.4513031840324402,0.8704000115394592,0.4473121166229248
4,0.8770999908447266,0.44001904129981995,0.8700000047683716,0.4466066062450409
5,0.8773000240325928,0.43235689401626587,0.878600001335144,0.4306343197822571
6,0.8813999891281128,0.42806875705718994,0.8737999796867371,0.43856778740882874
7,0.882099986076355,0.42202427983283997,0.8766000270843506,0.430508017539978
8,0.8865000009536743,0.41774770617485046,0.8533999919891357,0.4720199704170227
9,0.8839499950408936,0.4180302619934082,0.8773999810218811,0.42865511775016785
10,0.885450005531311,0.41603925824165344,0.8809999823570251,0.4341198205947876
11,0.8873999714851379,0.41386717557907104,0.881600022315979,0.427308052778244
12,0.8881499767303467,0.4129777252674103,0.8826000094413757,0.42938774824142456
13,0.8890500068664551,0.41157039999961853,0.8733999729156494,0.4408021867275238
14,0.8883500099182129,0.4142274558544159,0.8795999884605408,0.4288666844367981
15,0.8881000280380249,0.4157657325267792,0.8754000067710876,0.42912769317626953
16,0.8895999789237976,0.4126538634300232,0.8781999945640564,0.43064793944358826
17,0.8898500204086304,0.41345614194869995,0.8737999796867371,0.43901297450065613
18,0.888949990272522,0.4110776484012604,0.8772000074386597,0.429538756608963
19,0.8887500166893005,0.4114314913749695,0.8817999958992004,0.4252587854862213
