,accuracy,loss,val_accuracy,val_loss
0,0.8515999913215637,0.3394661247730255,0.8831999897956848,0.2846757173538208
1,0.9177500009536743,0.20430849492549896,0.8794000148773193,0.31585052609443665
2,0.9724500179290771,0.07818368822336197,0.8715999722480774,0.4422740638256073
3,0.9920499920845032,0.02301124297082424,0.8727999925613403,0.6850245594978333
4,0.9932000041007996,0.02071484364569187,0.870199978351593,0.6587697267532349
5,0.9978500008583069,0.008096355013549328,0.8485999703407288,1.0153725147247314
6,0.9954500198364258,0.013057271018624306,0.8745999932289124,0.8679930567741394
7,0.9973999857902527,0.008015229366719723,0.868399977684021,0.9230527281761169
8,0.9955499768257141,0.01451523881405592,0.86080002784729,0.7859062552452087
9,0.9970999956130981,0.009116178378462791,0.8574000000953674,0.8824027180671692
10,0.998449981212616,0.004217685665935278,0.8618000149726868,1.1287851333618164
11,0.9958999752998352,0.01210602093487978,0.8629999756813049,1.005224585533142
12,0.9978500008583069,0.006878642365336418,0.8641999959945679,0.7766789793968201
13,0.9971500039100647,0.007816851139068604,0.8641999959945679,1.0255922079086304
14,0.9976000189781189,0.007211636286228895,0.8614000082015991,0.9788745045661926
15,0.9991999864578247,0.0026312207337468863,0.8676000237464905,1.109574794769287
16,0.996999979019165,0.00914191547781229,0.8633999824523926,0.9515486359596252
17,0.9994500279426575,0.00183965009637177,0.8510000109672546,1.5175715684890747
18,0.9991999864578247,0.0028508424293249846,0.8673999905586243,1.3324161767959595
19,0.996649980545044,0.010860745795071125,0.8626000285148621,0.9363983273506165
