,accuracy,loss,val_accuracy,val_loss
0,0.8546500205993652,0.3360965847969055,0.8723999857902527,0.3046131730079651
1,0.9207000136375427,0.19994550943374634,0.8776000142097473,0.31535694003105164
2,0.9713000059127808,0.07670065760612488,0.8578000068664551,0.4946330189704895
3,0.9927999973297119,0.021867038682103157,0.8550000190734863,0.724901020526886
4,0.9934999942779541,0.02001473307609558,0.8673999905586243,0.6722626090049744
5,0.9942499995231628,0.015842389315366745,0.8659999966621399,0.8208035230636597
6,0.9957000017166138,0.01236441545188427,0.8646000027656555,1.0052518844604492
7,0.9968000054359436,0.010262743569910526,0.868399977684021,0.849413275718689
8,0.9977999925613403,0.0071999914944171906,0.8704000115394592,0.8997849822044373
9,0.996150016784668,0.010961766354739666,0.8597999811172485,0.98287034034729
10,0.9976000189781189,0.007691225502640009,0.8605999946594238,0.9808661341667175
11,0.9972000122070312,0.008712513372302055,0.8655999898910522,1.1045643091201782
12,0.99795001745224,0.006914625409990549,0.8690000176429749,0.9498477578163147
13,0.9986000061035156,0.004750319756567478,0.8664000034332275,0.9095872044563293
14,0.9973999857902527,0.008046393282711506,0.8704000115394592,0.8573326468467712
15,0.9990500211715698,0.004261709749698639,0.8709999918937683,1.019826054573059
16,0.9985499978065491,0.004726330749690533,0.8655999898910522,0.9115307331085205
17,0.9980499744415283,0.006915050558745861,0.8644000291824341,1.1277735233306885
18,0.9980499744415283,0.0066484445706009865,0.8583999872207642,0.7867729067802429
19,0.9987999796867371,0.004057712387293577,0.8528000116348267,1.4423818588256836
