,accuracy,loss,val_accuracy,val_loss
0,0.8561000227928162,0.33405935764312744,0.8822000026702881,0.2815401256084442
1,0.9297999739646912,0.1774347722530365,0.8787999749183655,0.30392974615097046
2,0.9800999760627747,0.05531704053282738,0.8715999722480774,0.5553007125854492
3,0.9955499768257141,0.013822787441313267,0.8718000054359436,0.7387322783470154
4,0.9962000250816345,0.011270389892160892,0.8715999722480774,0.786199152469635
5,0.993399977684021,0.020195525139570236,0.8705999851226807,0.7773298621177673
6,0.9973000288009644,0.007532498799264431,0.8695999979972839,0.9394496083259583
7,0.9962999820709229,0.01147571299225092,0.8661999702453613,0.8357152342796326
8,0.9965500235557556,0.010132091119885445,0.8658000230789185,0.8811318278312683
9,0.9977999925613403,0.006810101214796305,0.8629999756813049,1.0113961696624756
10,0.998199999332428,0.005286462604999542,0.8644000291824341,1.053322196006775
11,0.9999499917030334,0.000460646377177909,0.8682000041007996,1.3094197511672974
12,1.0,5.185111876926385e-05,0.8679999709129333,1.35996675491333
13,1.0,3.5036377994401846e-06,0.868399977684021,1.3801835775375366
14,1.0,1.4517790987156332e-06,0.8687999844551086,1.4016413688659668
15,1.0,1.0189295380769181e-06,0.8690000176429749,1.4213613271713257
16,1.0,6.955679623388278e-07,0.8691999912261963,1.4400554895401
17,1.0,5.371817906052456e-07,0.8687999844551086,1.4603980779647827
18,1.0,4.1641715142759494e-07,0.8691999912261963,1.482888102531433
19,1.0,2.830569485468004e-07,0.8687999844551086,1.5039684772491455
