,loss LR=1e-02,val_loss LR=1e-02,accuracy LR=1e-02,val_accuracy LR=1e-02,loss LR=1e-03,val_loss LR=1e-03,accuracy LR=1e-03,val_accuracy LR=1e-03,loss LR=1e-04,val_loss LR=1e-04,accuracy LR=1e-04,val_accuracy LR=1e-04
0,0.4016282856464386,0.29930099844932556,0.8287000060081482,0.8733999729156494,0.40389662981033325,0.28687962889671326,0.8216000199317932,0.8844000101089478,0.625982403755188,0.4997779428958893,0.6520000100135803,0.8393999934196472
1,0.2870250940322876,0.31329673528671265,0.8909000158309937,0.8808000087738037,0.2671617567539215,0.29337915778160095,0.8958500027656555,0.878000020980835,0.45719486474990845,0.37465381622314453,0.8138499855995178,0.8726000189781189
2,0.2394026815891266,0.3282044231891632,0.9101999998092651,0.8557999730110168,0.22098083794116974,0.31358087062835693,0.9176999926567078,0.8802000284194946,0.37311261892318726,0.3233586847782135,0.86285001039505,0.8827999830245972
3,0.21134531497955322,0.33698534965515137,0.919950008392334,0.8672000169754028,0.1813148856163025,0.3643490970134735,0.9323499798774719,0.8754000067710876,0.3224030137062073,0.29867443442344666,0.8828499913215637,0.8841999769210815
4,0.18235404789447784,0.4068656861782074,0.9276999831199646,0.8640000224113464,0.14499352872371674,0.37425076961517334,0.9438999891281128,0.8722000122070312,0.2944888770580292,0.28992903232574463,0.8967999815940857,0.8849999904632568
5,0.1765637993812561,0.43795278668403625,0.9275000095367432,0.8532000184059143,0.11662030965089798,0.41692641377449036,0.9526000022888184,0.8718000054359436,0.26956966519355774,0.2833678126335144,0.909250020980835,0.8858000040054321
6,0.15377363562583923,0.48536595702171326,0.9353500008583069,0.8507999777793884,0.09213545173406601,0.49066391587257385,0.9635999798774719,0.8726000189781189,0.25114676356315613,0.2818049490451813,0.9158499836921692,0.8881999850273132
7,0.14671771228313446,0.5724060535430908,0.9365500211715698,0.859000027179718,0.07324162125587463,0.5763177871704102,0.9690499901771545,0.8741999864578247,0.231879323720932,0.28235292434692383,0.9232000112533569,0.8855999708175659
8,0.13532017171382904,0.6074115037918091,0.9401999711990356,0.8651999831199646,0.06275550276041031,0.7060061693191528,0.9747999906539917,0.871399998664856,0.22352206707000732,0.28626686334609985,0.9264500141143799,0.8844000101089478
9,0.1315770447254181,0.6472498774528503,0.9437500238418579,0.8561999797821045,0.05671864002943039,0.7638775706291199,0.9757000207901001,0.8727999925613403,0.20977003872394562,0.2897436320781708,0.933650016784668,0.8859999775886536
10,0.1247624009847641,0.665260910987854,0.9450500011444092,0.8582000136375427,0.040943991392850876,0.8105658888816833,0.9828000068664551,0.866599977016449,0.1997017115354538,0.2983027398586273,0.9372000098228455,0.8822000026702881
11,0.11983431130647659,0.9100455045700073,0.9460499882698059,0.8644000291824341,0.03985431790351868,0.8533612489700317,0.9844499826431274,0.864799976348877,0.187211811542511,0.30595913529396057,0.9430500268936157,0.8840000033378601
12,0.1112213283777237,0.8144746422767639,0.9502000212669373,0.8601999878883362,0.042912788689136505,0.9309214949607849,0.9845499992370605,0.8679999709129333,0.18012212216854095,0.31062161922454834,0.9453499913215637,0.8823999762535095
13,0.11001673340797424,0.7428984642028809,0.9508000016212463,0.8568000197410583,0.03272758424282074,0.9291432499885559,0.9869499802589417,0.8669999837875366,0.17105144262313843,0.32098108530044556,0.9490500092506409,0.8795999884605408
14,0.10117736458778381,0.9392855763435364,0.9516000151634216,0.8586000204086304,0.029257742688059807,1.0279829502105713,0.9887499809265137,0.8677999973297119,0.1628408133983612,0.33278539776802063,0.9520000219345093,0.8795999884605408
15,0.10028403252363205,1.1451786756515503,0.9534000158309937,0.8597999811172485,0.026518896222114563,1.0938770771026611,0.9898999929428101,0.8669999837875366,0.15551362931728363,0.33708468079566956,0.9563000202178955,0.879800021648407
16,0.10055191814899445,0.9452949166297913,0.9541000127792358,0.853600025177002,0.02667500078678131,1.0846474170684814,0.989549994468689,0.8659999966621399,0.14436396956443787,0.34848302602767944,0.9589999914169312,0.879800021648407
17,0.09016046673059464,1.3481199741363525,0.9563000202178955,0.8622000217437744,0.021472347900271416,1.2397593259811401,0.9912999868392944,0.8654000163078308,0.13898605108261108,0.3594880700111389,0.9622499942779541,0.8776000142097473
18,0.09596986323595047,1.0536587238311768,0.9561499953269958,0.8587999939918518,0.020891189575195312,1.1968164443969727,0.9918000102043152,0.8626000285148621,0.1312706172466278,0.37436991930007935,0.965499997138977,0.8791999816894531
19,0.08993721753358841,1.135050654411316,0.9574999809265137,0.8614000082015991,0.017673321068286896,1.367403507232666,0.993149995803833,0.8651999831199646,0.12241216003894806,0.3915351927280426,0.9684500098228455,0.8763999938964844
