,accuracy,loss,val_accuracy,val_loss
0,0.8325999975204468,1.003539800643921,0.8367999792098999,0.540977418422699
1,0.8618500232696533,0.4864818751811981,0.8677999973297119,0.46492713689804077
2,0.8668000102043152,0.4620274007320404,0.8740000128746033,0.4529643654823303
3,0.8730000257492065,0.4413951635360718,0.8755999803543091,0.4388386309146881
4,0.8802000284194946,0.42859864234924316,0.873199999332428,0.440824031829834
5,0.8848000168800354,0.41840606927871704,0.876800000667572,0.4314461946487427
6,0.887499988079071,0.4129469096660614,0.8794000148773193,0.42894506454467773
7,0.8870999813079834,0.41007518768310547,0.878000020980835,0.43218085169792175
8,0.8918499946594238,0.4065086841583252,0.8781999945640564,0.4304867088794708
9,0.8930500149726868,0.4065181612968445,0.878000020980835,0.4301169812679291
10,0.8929499983787537,0.4040502607822418,0.8791999816894531,0.4271917939186096
11,0.8945000171661377,0.4058562219142914,0.8822000026702881,0.42693090438842773
12,0.8931999802589417,0.4046511650085449,0.8830000162124634,0.42701396346092224
13,0.8932499885559082,0.4042070508003235,0.8802000284194946,0.4280259311199188
14,0.8950999975204468,0.40129417181015015,0.8794000148773193,0.43421483039855957
15,0.8960000276565552,0.40254801511764526,0.8655999898910522,0.4471516013145447
16,0.8952000141143799,0.400687575340271,0.8784000277519226,0.42605137825012207
17,0.8949499726295471,0.4015938341617584,0.8762000203132629,0.4328019917011261
18,0.8950999975204468,0.4027044475078583,0.8805999755859375,0.42495450377464294
19,0.8966500163078308,0.40112292766571045,0.878600001335144,0.4249191880226135
