,accuracy,loss,val_accuracy,val_loss
0,0.833549976348877,0.5633764863014221,0.8640000224113464,0.4698554277420044
1,0.8705499768257141,0.4599067270755768,0.8709999918937683,0.4533807039260864
2,0.8715000152587891,0.4522348642349243,0.8745999932289124,0.45017358660697937
3,0.8764500021934509,0.44265249371528625,0.8754000067710876,0.4438914954662323
4,0.8775500059127808,0.440383642911911,0.8744000196456909,0.4541321396827698
5,0.8791999816894531,0.4335201680660248,0.8758000135421753,0.44259825348854065
6,0.8807500004768372,0.4311239719390869,0.8799999952316284,0.43312329053878784
7,0.8804500102996826,0.4274846613407135,0.879800021648407,0.4330986738204956
8,0.8823000192642212,0.424410879611969,0.8737999796867371,0.43930932879447937
9,0.8823999762535095,0.42375701665878296,0.8748000264167786,0.43635112047195435
10,0.883650004863739,0.41938695311546326,0.879800021648407,0.4322732985019684
11,0.8845000267028809,0.42012593150138855,0.876800000667572,0.42994746565818787
12,0.8880500197410583,0.4172361195087433,0.8762000203132629,0.43115234375
13,0.8888499736785889,0.4132859408855438,0.8758000135421753,0.4293147325515747
14,0.8885499835014343,0.41170772910118103,0.878600001335144,0.43003061413764954
15,0.8898500204086304,0.4107655882835388,0.8809999823570251,0.42948272824287415
16,0.8895999789237976,0.4100891947746277,0.879800021648407,0.4268558621406555
17,0.8908500075340271,0.40794622898101807,0.8758000135421753,0.43056952953338623
18,0.8902999758720398,0.40900856256484985,0.876800000667572,0.4361891746520996
19,0.8920000195503235,0.4078884720802307,0.8772000074386597,0.428463339805603
