,accuracy,loss,val_accuracy,val_loss
0,0.8238000273704529,0.4054259657859802,0.8809999823570251,0.28792813420295715
1,0.8938000202178955,0.2774916887283325,0.8838000297546387,0.29443731904029846
2,0.9079999923706055,0.24072431027889252,0.8769999742507935,0.30061936378479004
3,0.9186999797821045,0.2137250304222107,0.8751999735832214,0.32559913396835327
4,0.925000011920929,0.19037510454654694,0.8773999810218811,0.35457366704940796
5,0.9351999759674072,0.1656430959701538,0.876800000667572,0.39470040798187256
6,0.9455999732017517,0.1397944837808609,0.8708000183105469,0.4220367670059204
7,0.9565500020980835,0.11433563381433487,0.8637999892234802,0.501014232635498
8,0.9692999720573425,0.08622607588768005,0.8672000169754028,0.5825047492980957
9,0.9757000207901001,0.06826797127723694,0.8650000095367432,0.6713581085205078
10,0.9836500287055969,0.05059497803449631,0.8661999702453613,0.7461737990379333
11,0.98294997215271,0.051087215542793274,0.866599977016449,0.8589654564857483
12,0.9894499778747559,0.03853391110897064,0.8561999797821045,0.8443528413772583
13,0.9927999973297119,0.026566900312900543,0.8650000095367432,0.9909877777099609
14,0.9946500062942505,0.01849551871418953,0.8619999885559082,1.1538349390029907
15,0.9923999905586243,0.0264262855052948,0.8515999913215637,1.1359449625015259
16,0.9926000237464905,0.02574644424021244,0.8623999953269958,1.1063345670700073
17,0.9941499829292297,0.022173022851347923,0.8605999946594238,1.1485425233840942
18,0.9946500062942505,0.01808554120361805,0.8605999946594238,1.3593716621398926
19,0.9962499737739563,0.014119044877588749,0.854200005531311,1.296616554260254
