,accuracy,loss,val_accuracy,val_loss
0,0.6239500045776367,0.6358591914176941,0.8722000122070312,0.5364752411842346
1,0.6906999945640564,0.5693846940994263,0.8723999857902527,0.4681762158870697
2,0.6970999836921692,0.559093177318573,0.8695999979972839,0.4640991687774658
3,0.7022500038146973,0.5485252141952515,0.873199999332428,0.4416290521621704
4,0.7077500224113464,0.5432940721511841,0.8730000257492065,0.4312129020690918
5,0.7041000127792358,0.5445555448532104,0.8622000217437744,0.44473353028297424
6,0.7071499824523926,0.5390421152114868,0.8640000224113464,0.4344308078289032
7,0.7112500071525574,0.5351920127868652,0.8644000291824341,0.43455958366394043
8,0.7106999754905701,0.5341441631317139,0.8661999702453613,0.42771676182746887
9,0.7120500206947327,0.5312047600746155,0.8659999966621399,0.43115976452827454
10,0.7113000154495239,0.5316764712333679,0.8628000020980835,0.4315112233161926
11,0.7137500047683716,0.528091549873352,0.8575999736785889,0.432559072971344
12,0.7117000222206116,0.5291914343833923,0.8640000224113464,0.4286019504070282
13,0.7120500206947327,0.5290069580078125,0.8555999994277954,0.43271318078041077
14,0.7150499820709229,0.5238631367683411,0.8593999743461609,0.43173477053642273
15,0.7156500220298767,0.5223869681358337,0.8511999845504761,0.4383907616138458
16,0.7203999757766724,0.5173774361610413,0.8568000197410583,0.4332594871520996
17,0.7156999707221985,0.5214359164237976,0.8560000061988831,0.4356410503387451
18,0.7138500213623047,0.5226382613182068,0.8579999804496765,0.439374715089798
19,0.7192999720573425,0.5167380571365356,0.8578000068664551,0.43641361594200134
