,loss LR=1e-02,val_loss LR=1e-02,accuracy LR=1e-02,val_accuracy LR=1e-02,loss LR=1e-03,val_loss LR=1e-03,accuracy LR=1e-03,val_accuracy LR=1e-03,loss LR=1e-04,val_loss LR=1e-04,accuracy LR=1e-04,val_accuracy LR=1e-04
0,0.33017057180404663,0.3051493167877197,0.8586000204086304,0.8709999918937683,0.3562629222869873,0.27719032764434814,0.8446000218391418,0.8844000101089478,0.5349148511886597,0.3833875358104706,0.7707499861717224,0.864799976348877
1,0.21341289579868317,0.29066765308380127,0.9108999967575073,0.8823999762535095,0.21493317186832428,0.28885748982429504,0.9156500101089478,0.883400022983551,0.31899818778038025,0.30108171701431274,0.8845999836921692,0.8848000168800354
2,0.1665266454219818,0.3537013828754425,0.928849995136261,0.8794000148773193,0.16058962047100067,0.33004868030548096,0.9383999705314636,0.8802000284194946,0.2543608248233795,0.2798122465610504,0.9072999954223633,0.8894000053405762
3,0.13300004601478577,0.3666190505027771,0.9456499814987183,0.8705999851226807,0.1118774265050888,0.3723682463169098,0.9581000208854675,0.8763999938964844,0.22295527160167694,0.2750018537044525,0.9172999858856201,0.8873999714851379
4,0.10431959480047226,0.5060552954673767,0.9548500180244446,0.8632000088691711,0.06577719748020172,0.4731215238571167,0.9776999950408936,0.8712000250816345,0.2020500749349594,0.2764849364757538,0.9257000088691711,0.8881999850273132
5,0.08440665155649185,0.5088133215904236,0.9635499715805054,0.8650000095367432,0.037852536886930466,0.5432137250900269,0.9886000156402588,0.8722000122070312,0.1861443668603897,0.2827659547328949,0.9327999949455261,0.8876000046730042
6,0.06608471274375916,0.6614368557929993,0.9711999893188477,0.8715999722480774,0.020900320261716843,0.6511361002922058,0.9945499897003174,0.864799976348877,0.17265009880065918,0.28707337379455566,0.9391000270843506,0.8866000175476074
7,0.05914970859885216,0.6631668210029602,0.9743499755859375,0.8628000020980835,0.01394316740334034,0.7607746720314026,0.9965999722480774,0.8629999756813049,0.1611912101507187,0.2960275709629059,0.9426000118255615,0.8830000162124634
8,0.04479198157787323,0.8997606635093689,0.9799500107765198,0.8679999709129333,0.020125925540924072,0.7769026160240173,0.9929500222206116,0.8668000102043152,0.15061664581298828,0.30601441860198975,0.9476500153541565,0.8820000290870667
9,0.048123542219400406,0.7616539001464844,0.9775999784469604,0.8668000102043152,0.012188730761408806,0.8368522524833679,0.9969499707221985,0.864799976348877,0.14154261350631714,0.31705406308174133,0.9504500031471252,0.8809999823570251
10,0.04057979956269264,0.9452115297317505,0.9800000190734863,0.8658000230789185,0.005010473541915417,0.9520480632781982,0.9988499879837036,0.8694000244140625,0.13180944323539734,0.3297642171382904,0.9541500210762024,0.8769999742507935
11,0.03455803915858269,0.8724186420440674,0.9833999872207642,0.8682000041007996,0.0012727227294817567,1.0090577602386475,0.9999499917030334,0.8700000047683716,0.12367414683103561,0.34465837478637695,0.9576500058174133,0.8776000142097473
12,0.036637693643569946,0.9561323523521423,0.982200026512146,0.8655999898910522,0.0005482887499965727,1.0621544122695923,0.9999499917030334,0.8682000041007996,0.11485282331705093,0.35805603861808777,0.9618499875068665,0.8751999735832214
13,0.03506700322031975,1.0009853839874268,0.9836500287055969,0.8704000115394592,0.000315999350277707,1.1121339797973633,0.9999499917030334,0.8691999912261963,0.10656732320785522,0.37268543243408203,0.9654499888420105,0.875
14,0.028250891715288162,1.0734612941741943,0.9865000247955322,0.8687999844551086,0.00019849157251883298,1.1543152332305908,1.0,0.8695999979972839,0.09911276400089264,0.389991819858551,0.9690999984741211,0.8740000128746033
15,0.030338522046804428,0.9593738317489624,0.9850000143051147,0.8582000136375427,0.0001635362859815359,1.1879388093948364,0.9999499917030334,0.8695999979972839,0.09176995605230331,0.4059212803840637,0.9724000096321106,0.8715999722480774
16,0.0351361483335495,1.0893055200576782,0.9836500287055969,0.8687999844551086,0.00012098356819478795,1.2357821464538574,0.9999499917030334,0.8697999715805054,0.08460687100887299,0.4238741099834442,0.9757500290870667,0.8718000054359436
17,0.022592773661017418,1.493755578994751,0.9883000254631042,0.8641999959945679,9.070990927284583e-05,1.279010534286499,0.9999499917030334,0.8695999979972839,0.07726918905973434,0.44273871183395386,0.9783999919891357,0.8686000108718872
18,0.023152872920036316,1.2481863498687744,0.9886999726295471,0.8644000291824341,6.994728755671531e-05,1.3222017288208008,1.0,0.8694000244140625,0.07105426490306854,0.4627118706703186,0.9805999994277954,0.8677999973297119
19,0.023434795439243317,1.464053988456726,0.9882000088691711,0.8611999750137329,5.775662066298537e-05,1.3640815019607544,1.0,0.8682000041007996,0.06470581144094467,0.48277968168258667,0.9843500256538391,0.8669999837875366
