,accuracy,loss,val_accuracy,val_loss
0,0.8405500054359436,0.36912235617637634,0.8831999897956848,0.28992730379104614
1,0.9020500183105469,0.24995411932468414,0.8795999884605408,0.2927533984184265
2,0.9171500205993652,0.2120508849620819,0.8754000067710876,0.32434746623039246
3,0.9319999814033508,0.17537298798561096,0.8712000250816345,0.33754464983940125
4,0.9502000212669373,0.13323207199573517,0.8677999973297119,0.38018327951431274
5,0.9700999855995178,0.08926889300346375,0.8592000007629395,0.46562695503234863
6,0.9819999933242798,0.056403979659080505,0.8622000217437744,0.5103496313095093
7,0.9907000064849854,0.03455936163663864,0.8564000129699707,0.5937392115592957
8,0.995199978351593,0.020567450672388077,0.8596000075340271,0.7175984978675842
9,0.9976500272750854,0.011084077879786491,0.8596000075340271,0.8099404573440552
10,0.9955000281333923,0.014614126645028591,0.8496000170707703,0.8947774171829224
11,0.9934999942779541,0.0203149002045393,0.853600025177002,0.8997854590415955
12,0.9950500130653381,0.016678063198924065,0.8496000170707703,0.9584937691688538
13,0.9969499707221985,0.010941869579255581,0.8537999987602234,1.0199373960494995
14,0.9991000294685364,0.003988171461969614,0.8551999926567078,1.115376353263855
15,0.9984999895095825,0.004550323821604252,0.854200005531311,1.1514910459518433
16,0.9963499903678894,0.01056743785738945,0.8442000150680542,1.0377051830291748
17,0.9966999888420105,0.010924951173365116,0.8543999791145325,1.2358733415603638
18,0.9977999925613403,0.006798798218369484,0.8539999723434448,1.209022879600525
19,0.9991499781608582,0.0031320846173912287,0.8539999723434448,1.2449642419815063
