,accuracy,loss,val_accuracy,val_loss
0,0.722350001335144,0.5012529492378235,0.8805999755859375,0.3186352252960205
1,0.7975999712944031,0.3582186698913574,0.8830000162124634,0.29016217589378357
2,0.8154000043869019,0.3182583153247833,0.8858000040054321,0.2847825884819031
3,0.8266500234603882,0.29954981803894043,0.8822000026702881,0.29109495878219604
4,0.8353000283241272,0.2824377715587616,0.8805999755859375,0.2987586557865143
5,0.8355500102043152,0.2647889256477356,0.878600001335144,0.3177569806575775
6,0.9188500046730042,0.21000102162361145,0.8784000277519226,0.36555349826812744
7,0.9349499940872192,0.16960428655147552,0.8758000135421753,0.3964761793613434
8,0.942300021648407,0.15239189565181732,0.8712000250816345,0.42215874791145325
9,0.9471499919891357,0.13836093246936798,0.8727999925613403,0.5018244981765747
10,0.9477499723434448,0.1300567388534546,0.8691999912261963,0.5516086220741272
11,0.9508000016212463,0.12105761468410492,0.870199978351593,0.5654770731925964
12,0.9538999795913696,0.11551465094089508,0.8715999722480774,0.6664606928825378
13,0.9529500007629395,0.11469347774982452,0.8682000041007996,0.7546997666358948
14,0.9531499743461609,0.10969384759664536,0.8695999979972839,0.7627004981040955
15,0.9521499872207642,0.10937120020389557,0.8686000108718872,0.7730684280395508
16,0.9552000164985657,0.10439682751893997,0.868399977684021,0.8651186227798462
17,0.9527999758720398,0.1063205674290657,0.866599977016449,0.873967170715332
18,0.956250011920929,0.10493996739387512,0.8658000230789185,0.9118694067001343
19,0.9563500285148621,0.1009523943066597,0.8679999709129333,0.9692485332489014
