,accuracy,loss,val_accuracy,val_loss
0,0.8528000116348267,0.3373657166957855,0.8805999755859375,0.2852511703968048
1,0.9193999767303467,0.20228812098503113,0.8745999932289124,0.31275391578674316
2,0.9715999960899353,0.07611649483442307,0.8691999912261963,0.45836859941482544
3,0.9918000102043152,0.023766962811350822,0.8629999756813049,0.6808891296386719
4,0.9925500154495239,0.021432632580399513,0.8626000285148621,0.5939269661903381
5,0.996399998664856,0.010436383076012135,0.859000027179718,0.8749334216117859
6,0.9952999949455261,0.014123990200459957,0.8664000034332275,0.7299813628196716
7,0.996150016784668,0.01108563132584095,0.8636000156402588,0.7985230088233948
8,0.996399998664856,0.010865621268749237,0.8727999925613403,0.8090817928314209
9,0.996999979019165,0.010789141058921814,0.8619999885559082,0.817223072052002
10,0.9973000288009644,0.009121501818299294,0.871399998664856,0.8314375877380371
11,0.9994999766349792,0.001881113974377513,0.8712000250816345,1.0166431665420532
12,0.9961000084877014,0.012859497219324112,0.8664000034332275,0.7609457969665527
13,0.9981499910354614,0.0059477658942341805,0.8655999898910522,0.8867645263671875
14,0.9977999925613403,0.0069978004321455956,0.8626000285148621,0.9211395382881165
15,0.9983500242233276,0.004919734317809343,0.8646000027656555,1.1946008205413818
16,0.9983500242233276,0.0076155527494847775,0.8705999851226807,1.1666147708892822
17,0.99795001745224,0.0053945425897836685,0.8676000237464905,0.9916942119598389
18,0.9980499744415283,0.006277072709053755,0.8722000122070312,0.8598741292953491
19,0.9991000294685364,0.002587002469226718,0.8715999722480774,1.1468989849090576
