,accuracy,loss,val_accuracy,val_loss
0,0.8353999853134155,0.37130486965179443,0.883400022983551,0.2927546501159668
1,0.9013500213623047,0.24784201383590698,0.8805999755859375,0.3061980903148651
2,0.9107999801635742,0.21988461911678314,0.8759999871253967,0.3022727370262146
3,0.9239500164985657,0.18883323669433594,0.8709999918937683,0.3237135112285614
4,0.9426500201225281,0.15092165768146515,0.8704000115394592,0.3699541389942169
5,0.9594500064849854,0.11299533396959305,0.8569999933242798,0.43791571259498596
6,0.9728500247001648,0.08186078071594238,0.8560000061988831,0.515143632888794
7,0.9811000227928162,0.05656805261969566,0.8555999994277954,0.5750728249549866
8,0.9906499981880188,0.036399126052856445,0.8521999716758728,0.7187150120735168
9,0.992900013923645,0.02581918053328991,0.84579998254776,0.7930018305778503
10,0.9934499859809875,0.023525334894657135,0.8468000292778015,0.8906497359275818
11,0.9948499798774719,0.019412346184253693,0.8442000150680542,0.9802296757698059
12,0.9941999912261963,0.020290302112698555,0.8429999947547913,1.0084601640701294
13,0.996749997138977,0.012815088964998722,0.8363999724388123,1.0316987037658691
14,0.9971500039100647,0.011687676422297955,0.842199981212616,1.1018836498260498
15,0.9985499978065491,0.006572078913450241,0.8447999954223633,1.1599147319793701
16,0.9986500144004822,0.006202667485922575,0.8468000292778015,1.2758561372756958
17,0.9959499835968018,0.014430748298764229,0.8447999954223633,1.2672480344772339
18,0.9915500283241272,0.025251111015677452,0.8456000089645386,1.2187777757644653
19,0.9980499744415283,0.006361363455653191,0.847000002861023,1.3305084705352783
