,loss LR=1e-02,val_loss LR=1e-02,accuracy LR=1e-02,val_accuracy LR=1e-02,loss LR=1e-03,val_loss LR=1e-03,accuracy LR=1e-03,val_accuracy LR=1e-03,loss LR=1e-04,val_loss LR=1e-04,accuracy LR=1e-04,val_accuracy LR=1e-04
0,0.618480384349823,0.5851863026618958,0.8184000253677368,0.8468000292778015,0.5202377438545227,0.45414456725120544,0.8414999842643738,0.8741999864578247,0.7227403521537781,0.6268268823623657,0.7158499956130981,0.8263999819755554
1,0.587681770324707,0.5637896060943604,0.8373000025749207,0.8452000021934509,0.44257476925849915,0.4576771557331085,0.8838000297546387,0.8697999715805054,0.5648599863052368,0.525111973285675,0.8546000123023987,0.8601999878883362
2,0.5807961225509644,0.5843166708946228,0.8395500183105469,0.8407999873161316,0.43257442116737366,0.453593909740448,0.8885499835014343,0.8718000054359436,0.48831939697265625,0.48055166006088257,0.8769000172615051,0.8686000108718872
3,0.5783079862594604,0.5728259086608887,0.8406000137329102,0.8479999899864197,0.4264288544654846,0.4470067322254181,0.8889999985694885,0.8769999742507935,0.4512397348880768,0.45949476957321167,0.885200023651123,0.873199999332428
4,0.5762041211128235,0.5628130435943604,0.843999981880188,0.8511999845504761,0.42330899834632874,0.4479985237121582,0.8910999894142151,0.8762000203132629,0.4310935437679291,0.44895341992378235,0.8901000022888184,0.8737999796867371
5,0.5735828280448914,0.5663423538208008,0.8414999842643738,0.8503999710083008,0.4189925789833069,0.43905723094940186,0.8924000263214111,0.8817999958992004,0.41887879371643066,0.44250035285949707,0.8956999778747559,0.8773999810218811
6,0.5739079117774963,0.5557246804237366,0.84170001745224,0.8528000116348267,0.41786420345306396,0.442201167345047,0.8946999907493591,0.8791999816894531,0.41004452109336853,0.4388294816017151,0.8998500108718872,0.878000020980835
7,0.5758617520332336,0.5746417045593262,0.8442000150680542,0.8370000123977661,0.41583940386772156,0.44024673104286194,0.8952999711036682,0.8784000277519226,0.40357545018196106,0.4364882707595825,0.902649998664856,0.8772000074386597
8,0.5716865658760071,0.5837655067443848,0.8425999879837036,0.8371999859809875,0.41297647356987,0.47607550024986267,0.8961499929428101,0.8601999878883362,0.398845374584198,0.4367310404777527,0.9036499857902527,0.8812000155448914
9,0.5754721164703369,0.5931352972984314,0.8438500165939331,0.8356000185012817,0.41317397356033325,0.4427321255207062,0.8971499800682068,0.8809999823570251,0.39459067583084106,0.43401724100112915,0.9064000248908997,0.881600022315979
10,0.5716811418533325,0.567109227180481,0.8441500067710876,0.847000002861023,0.4134213328361511,0.43897074460983276,0.8962500095367432,0.8802000284194946,0.3910945653915405,0.4334661662578583,0.9085000157356262,0.8769999742507935
11,0.5733779072761536,0.6162703633308411,0.8421000242233276,0.8226000070571899,0.4112631380558014,0.4354186952114105,0.8975499868392944,0.8812000155448914,0.38847827911376953,0.43265971541404724,0.9091500043869019,0.8781999945640564
12,0.5729176998138428,0.5522218942642212,0.8414999842643738,0.8525999784469604,0.41215595602989197,0.43716734647750854,0.8942499756813049,0.8787999749183655,0.38564130663871765,0.43235263228416443,0.9108999967575073,0.8795999884605408
13,0.5727345943450928,0.5601205825805664,0.8431500196456909,0.8555999994277954,0.40931931138038635,0.4384203553199768,0.9002500176429749,0.8781999945640564,0.3837762475013733,0.4327218234539032,0.9123499989509583,0.8845999836921692
14,0.5705201625823975,0.5877509713172913,0.8450499773025513,0.8302000164985657,0.4091818034648895,0.4424462914466858,0.8980500102043152,0.881600022315979,0.3817712962627411,0.43206724524497986,0.9132500290870667,0.8841999769210815
15,0.5750144720077515,0.5784586071968079,0.8408499956130981,0.8406000137329102,0.408476322889328,0.4390801191329956,0.8984000086784363,0.8799999952316284,0.3802018165588379,0.43218734860420227,0.914650022983551,0.8795999884605408
16,0.572787344455719,0.5350975394248962,0.8417500257492065,0.8529999852180481,0.41000670194625854,0.4338623881340027,0.8950499892234802,0.8822000026702881,0.37858903408050537,0.4320930242538452,0.9157999753952026,0.8830000162124634
17,0.5721482634544373,0.5789709687232971,0.8424500226974487,0.8396000266075134,0.40781065821647644,0.43440306186676025,0.8992000222206116,0.8812000155448914,0.3772188127040863,0.43237000703811646,0.916100025177002,0.8809999823570251
18,0.5693329572677612,0.5789342522621155,0.8432000279426575,0.8471999764442444,0.4077814221382141,0.43554556369781494,0.8990499973297119,0.8838000297546387,0.37607961893081665,0.43188413977622986,0.9168499708175659,0.8823999762535095
19,0.577296793460846,0.5863952040672302,0.8379499912261963,0.8277999758720398,0.4087294042110443,0.4372282326221466,0.8980000019073486,0.879800021648407,0.3749455213546753,0.43234285712242126,0.9186499714851379,0.8820000290870667
