,episode_length,episode_reward
0,78,-105.21293682713886
1,124,-452.8254081519956
2,84,-290.88284950124887
3,124,-318.60722383095805
4,164,-268.3370943640804
5,125,-185.07805805908038
6,86,-44.70007963721435
7,96,-141.03914042266143
8,105,-148.83954548999876
9,119,-386.60735521803474
10,148,-318.6296512144163
11,131,-104.40396000582942
12,208,-133.0635429968131
13,96,-146.14744732033688
14,227,-103.17516456410166
15,153,-75.57021708048872
16,471,-180.19964218169497
17,230,-85.86281101600628
18,600,-83.79238909288674
19,267,-113.73484924357172
20,480,-113.35234244206853
21,150,-140.36570583510087
22,434,-184.47870022852442
23,122,-211.67877634158685
24,284,-54.328166165524486
25,160,-109.18650859959483
26,393,-96.4816673998151
27,176,-326.12337401482256
28,297,-293.0941411830813
29,563,-300.846522660396
30,472,-195.53705959757283
31,475,-135.009608881701
32,430,-235.6793426503802
33,224,-223.9275773962189
34,319,-264.71614722688946
35,192,-374.2417207390509
36,181,23.783664266440965
37,260,-19.20952445440463
38,368,-88.20742000590052
39,194,-259.45049498813023
40,260,-277.3253368331573
41,337,-25.034027098121186
42,336,-395.55325081703074
43,260,-27.86088873737171
44,443,-331.199760439527
45,328,-71.67726823943107
46,159,-5.910443095357209
47,257,-341.2738272644154
48,296,-121.19150239826433
49,233,-243.3272213797709
50,272,-200.57817908734594
51,600,8.606627296595141
52,245,-3.122438501041671
53,297,-47.78848770740194
54,530,-278.12483767686456
55,195,30.443644789221935
56,245,-29.474446082442512
57,600,-24.714370249728272
58,600,-25.424112138035436
59,600,-77.01373074833016
60,600,-37.55024934943036
61,430,-152.49481770804766
62,505,-281.7054218023062
63,531,-96.13208668597271
64,374,-70.43047865965588
65,459,-184.26244598867305
66,600,-15.349734727411747
67,600,-53.26350712122746
68,600,-9.229386988474737
69,600,41.246113334837275
70,600,8.054324524870083
71,600,6.572622508746054
72,600,19.382183486199388
73,600,-2.691231652077814
74,600,2.1732029400342454
75,600,-10.110301086453104
76,600,11.761286550142161
77,600,-17.017554621551888
78,600,-3.8104102536973476
79,600,2.147630984270971
80,600,-31.961490080346028
81,600,18.3167794191033
82,600,10.641425332502356
83,600,-15.265289475080788
84,600,10.423724488230175
85,600,-1.3593315619768667
86,600,33.75497447105039
87,600,35.90283318702613
88,533,-111.26448685913832
89,600,10.072550037729096
90,600,9.835187597259367
91,600,-22.099309761837212
92,600,33.86413086649739
93,600,22.053427476580957
94,600,-7.810590689527124
95,600,9.189695735264687
96,600,-68.95206796134477
97,600,-36.437276095740756
98,250,-340.32158426397973
99,600,-27.854174535485843
100,600,-30.04895759128171
101,600,-19.992605909927473
102,600,-35.63315566314167
103,600,-45.82765312887274
104,600,-0.08919692293695997
105,600,14.876925636129178
106,600,-43.71955443178257
107,600,-87.65479821727563
108,386,-284.34541774095044
109,600,56.64637638579477
110,600,-2.842465270612877
111,600,-40.461750199467815
112,600,2.055035798338021
113,600,13.42989461248451
114,600,51.1330015869927
115,600,33.09396067860119
116,600,-14.083456426653774
117,600,31.225157531667957
118,600,-30.84829996256882
119,600,2.6345075488393053
120,600,-52.71148878781794
121,279,-74.97069291019577
122,600,-41.26843712043053
123,600,11.406864463976815
124,600,58.25196828241538
125,283,-5.075471725023036
126,600,-29.29836789939694
127,600,2.8511197662696492
128,600,1.245547394544899
129,600,12.557410900306365
130,600,-54.83429571432544
131,600,2.459869022286479
132,600,-46.92128639517329
133,600,-37.17356292658213
134,600,-25.57333024783662
135,600,40.20376355216334
136,600,-21.29631483861609
137,600,-62.18834332478521
138,600,-21.47278389268274
139,600,38.592270005674735
140,600,6.999033079897548
141,600,47.22885396427072
142,600,-10.660946287326826
143,512,-122.13119069607816
144,600,-56.05801715249346
145,600,-74.62894698234894
146,600,52.11934222779091
147,600,-9.531730530304808
148,600,-62.11292938094989
149,600,50.98406708665223
150,600,72.60007166362311
151,600,51.76337193611999
152,600,-39.504583053998225
153,600,-2.175396745759028
154,600,8.611019366458821
155,600,59.744224978799195
156,600,33.90293229101202
157,600,-15.848354531982125
158,600,-1.815617260600839
159,600,38.46446274724442
160,600,31.90046498653728
161,600,52.15264650729543
162,600,25.34523140604756
163,600,-56.89193068472419
164,600,-35.0258178928404
165,600,16.65473612525193
166,600,13.040096496401926
167,600,2.7056720937056093
168,600,-55.62926141702305
169,600,-61.99639327141401
170,600,1.6819693110395424
171,600,-5.7051445522322375
172,600,40.95391695879917
173,600,-37.09814893070073
174,600,-25.549332797556108
175,600,40.924350489705105
176,600,7.702472787809637
177,600,13.922690570336409
178,600,39.117023881616156
179,600,1.6171971239056333
180,600,76.99860484238042
181,363,-266.18700554051657
182,312,-82.44721725278306
183,234,-51.365322745360764
184,600,44.460279806227156
185,600,-1.026112093946551
186,600,-8.793100302548144
187,223,-56.68088587402083
188,600,-23.728836140794375
189,221,-232.69425582938894
190,600,38.270528597598016
191,600,-33.55807301957867
192,600,-3.005066064129605
193,600,31.43048265592367
194,600,-11.50698589523784
195,600,20.6412303284532
196,600,-14.930323320350189
197,600,19.665284211593995
198,600,-45.749682046388095
199,361,-48.152165600694175
200,600,-43.17648456354224
201,600,-2.4577879648505467
