,loss,val_loss
0,22.690825237528482,15.474029681396484
1,13.670805788675944,12.398048721313476
2,11.553147859700521,10.848582107543946
3,10.322243727111816,10.00308088684082
4,9.521209744262695,9.293260488891601
5,8.945052282206218,8.749888865661621
6,8.52169733428955,8.510008309936524
7,8.17576851832072,8.093019447326661
8,7.883718394215902,7.8389672210693355
9,7.670137877655029,7.72202665939331
10,7.502140997568766,7.586733373260498
11,7.338638705698649,7.392655602264404
12,7.1828915295918785,7.645915887451172
13,7.071980691274007,7.1295419036865235
14,6.9660920237223305,7.183909127807617
15,6.862505350748698,7.070051272583008
16,6.781827212015788,7.002177125549316
17,6.702315037536621,6.812227248382569
18,6.623581369527181,6.80582306060791
19,6.553746469624837,6.734015606689453
20,6.517047718811035,6.8424532432556155
21,6.453964745076497,6.694731747436523
22,6.412435422770182,6.554029177856445
23,6.350866758219401,6.622888567352295
24,6.322655062866211,6.710421293640136
25,6.256514726511638,6.5316317230224605
26,6.2286923838297525,6.4593115875244145
27,6.187699439748128,6.624281979370117
28,6.154598638916015,6.469239037322998
29,6.110543173726399,6.274169416809082
30,6.083661005910238,6.388107341766357
31,6.042995001983643,6.37623349609375
32,6.015818932596843,6.24971868057251
33,5.972811376444499,6.123718948364258
34,5.946914535522461,6.267909606933594
35,5.93023492863973,6.29797315826416
36,5.910456162261963,6.1770621688842775
37,5.876283296457927,6.162547365570068
38,5.85502554880778,6.011548719024658
39,5.817628446706136,6.051046885681153
40,5.800480934651692,6.271155465698242
41,5.809461904907226,6.20963565826416
42,5.772064466349284,5.916485020446777
43,5.750061117045084,6.048551953887939
44,5.723529341634115,5.993744518280029
45,5.7249407422383625,6.081746807861328
46,5.702164331817627,6.050061492156982
47,5.71086466700236,6.079035200500488
48,5.67608570098877,5.961129135131836
49,5.6590423924764,6.207045598602295
