,loss,val_loss
0,0.025404415874183177,0.0161924556016922
1,0.014038585518300534,0.01284509319961071
2,0.011992618207633495,0.011477955189347267
3,0.01091873164276282,0.010765312270820141
4,0.010263357742130757,0.0101756687566638
5,0.009825380613406499,0.00978300360739231
6,0.009517215074102085,0.009532683518528939
7,0.009293551652878523,0.00933595782071352
8,0.009112287259598574,0.009290207456052304
9,0.00897806524336338,0.00909496438652277
10,0.008858145322899023,0.009081412012130021
11,0.008760698681573073,0.008903857085108756
12,0.008680420533319314,0.008876349672675133
13,0.008608229944109917,0.008864127983152866
14,0.008536009634037812,0.008734320862591266
15,0.008479248454173405,0.00873236347436905
16,0.008430527236064276,0.008662677006423473
17,0.008382058831552665,0.00862550353333354
18,0.008338922502100467,0.00860626551732421
19,0.008293171593546868,0.008535477680712939
20,0.008257754711310069,0.00853194943293929
21,0.008218711801866691,0.008434150184690953
22,0.008184881669282914,0.008516503999382257
23,0.008161162618299325,0.008458713464438916
24,0.00812905793786049,0.008447351209819317
25,0.008101095081865788,0.008415898013859988
26,0.008074983091652393,0.008433872170746327
