,loss,val_loss
0,0.029691838797430196,0.013846577942371369
1,0.011791407918433349,0.009880386361479759
2,0.009179224225878715,0.008249291055649519
3,0.007961856001615523,0.0074736998982727525
4,0.007251171590139468,0.006885046043992042
5,0.006765656314541896,0.00667763192653656
6,0.006427209081252416,0.0062883472688496115
7,0.00617384616881609,0.006080538515746594
8,0.005974754649897417,0.00588514010310173
9,0.005813321112841368,0.005737242901325225
10,0.0056850159267584485,0.005765017309039831
11,0.005578440194576978,0.005644599140435457
12,0.005482185803602139,0.00549205242022872
13,0.0053914840129514535,0.005465274048596621
14,0.005322052783270677,0.005398986791074276
15,0.005254118814319372,0.00535156000033021
16,0.005196767252683639,0.005269016745686531
17,0.005143886343638103,0.005298023793101311
18,0.0050920600906014446,0.005173632371425629
19,0.005047132303317388,0.0051688014112412925
20,0.005006895564248165,0.005100864486396313
21,0.004969854011883338,0.005147477780282498
22,0.004933549498269955,0.0051127424709498884
23,0.0049037977760036785,0.0050293795980513095
24,0.0048743389097352825,0.0049965644761919975
25,0.004853629561513663,0.0050064247280359265
26,0.004815265535563231,0.0049560253292322155
27,0.004804371368388335,0.004948711965233088
28,0.004777829004079103,0.004946834091097117
29,0.0047548273608088495,0.004904570290446281
30,0.004734991243978341,0.004973628629744053
31,0.004719623448699713,0.004850433493405581
32,0.00469287543023626,0.004866610948741436
33,0.004675892593463262,0.004899666091799736
34,0.004664217890053987,0.004854760582745075
35,0.004644544429580371,0.004806760485470295
36,0.004629034747680028,0.004855615312606096
37,0.004614385088533163,0.004809531660377979
38,0.004596512086937825,0.004744775384664535
39,0.004583022097498179,0.004808438252657652
40,0.0045737939812242985,0.004752965347468853
41,0.004555420698473851,0.00470252168700099
42,0.004540180630236864,0.004733615338802338
43,0.004531229983766874,0.004702953642606735
44,0.00451864988108476,0.004708413243293763
45,0.0045100020756324135,0.004745135365426541
46,0.00449549217633903,0.004726625292003155
47,0.004488766361524662,0.004684081716090441
48,0.004477362832551201,0.004703691771626472
49,0.004468221471458674,0.004642922991514206
